20190902,hz,萧山区,杭发厂,https://www.danke.com/room/788353258.html,杭发厂  北干一苑 4室1厅,建筑面积约14㎡|3楼|4室1卫|朝南,1660,https://public.danke.com.cn/public-20180811-Fhfnv4MI-Cs0Wgcy2-E0lEXrRqeU?imageView2/1/w/380/h/285,2019-09-02 22:16:06,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/561528844.html,杭发厂  顺发旭辉国悦府 4室1厅,建筑面积约23㎡|15楼|4室1卫|朝南,2330,https://public.danke.com.cn/public-20180822-Fj6hDwebwfb40HscXJI5SJu-j86-?imageView2/1/w/380/h/285,2019-09-02 22:16:07,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/1998446336.html,杭发厂  顺发旺角城 4室1厅,建筑面积约16㎡|8楼|4室1卫|朝南,1730,https://public.danke.com.cn/public-20190115-FjEybz6KCMarjKyXjWNbtQ9MO7pP?imageView2/1/w/380/h/285,2019-09-02 22:16:07,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/782305184.html,杭发厂  北干一苑 4室1厅,建筑面积约10㎡|4楼|4室1卫|朝北,1460,https://public.danke.com.cn/public-20190528-FtYgNgi6RQFf-GvTtc7UlYg61L67?imageView2/1/w/380/h/285,2019-09-02 22:16:10,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/1664732557.html,杭发厂  富丽花园 5室1厅,建筑面积约11㎡|1楼|5室2卫|朝南,1390,https://public.danke.com.cn/public-20190825-Fgz3_yYUhcifjUok7cpymaFrSOlZ?imageView2/1/w/380/h/285,2019-09-02 22:16:10,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/1684895901.html,杭发厂  顺发旺角城 5室1厅,建筑面积约13㎡|25楼|5室1卫|朝南,1790,https://public.danke.com.cn/public-20181030-FkEWRR62NArWAZwiG-wWcOR4tTkm?imageView2/1/w/380/h/285,2019-09-02 22:16:11,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/839148491.html,杭发厂  顺发旭辉国悦府 5室1厅,建筑面积约17㎡|18楼|5室1卫|朝南,1860,https://public.danke.com.cn/public-20190403-FjH7JNl2iuiniksiUrJoO5Hbu5VB?imageView2/1/w/380/h/285,2019-09-02 22:16:12,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/499613411.html,杭发厂  顺发旺角城 4室1厅,建筑面积约11㎡|8楼|4室1卫|朝东,1570,https://public.danke.com.cn/public-20190115-FvQMj-DT0fDhosyp6t_vsir5l7vb?imageView2/1/w/380/h/285,2019-09-02 22:16:12,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/1612531070.html,杭发厂  山北新苑 3室1厅,建筑面积约12㎡|2楼|3室1卫|朝南,1490,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:16:13,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/1392935484.html,杭发厂  山北新苑 3室1厅,建筑面积约13㎡|2楼|3室1卫|朝南,1490,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:16:13,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/1070057186.html,杭发厂  北干一苑 4室1厅,建筑面积约14㎡|4楼|4室1卫|朝南,1630,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:16:13,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/1576904134.html,杭发厂  富丽花园 5室1厅,建筑面积约20㎡|3楼|5室2卫|朝南,1560,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:16:14,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/1147847973.html,杭发厂  富丽花园 5室1厅,建筑面积约15㎡|3楼|5室2卫|朝南,1490,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:16:14,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/1290265220.html,杭发厂  富丽花园 5室1厅,建筑面积约16㎡|3楼|5室2卫|朝南,1460,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:16:14,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/928252651.html,杭发厂  富丽花园 5室1厅,建筑面积约12㎡|3楼|5室2卫|朝南,1390,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:16:14,
20190902,hz,萧山区,杭发厂,https://www.danke.com/room/2072105026.html,杭发厂  山北新苑 4室1厅,建筑面积约14㎡|5楼|4室1卫|朝南,1560,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:16:14,
